Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
26368,Not Specified,0.04,880.98,44.55,1786,Erik Schwarz,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",0.62,East,New Jersey,Newark,7101,12/12/2013,12/13/2013,-3229.60176,14,12195.58,89867
26358,Critical,0.03,349.45,60,1786,Erik Schwarz,Delivery Truck,Corporate,Furniture,Tables,Jumbo Drum,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",,East,New Jersey,Newark,7101,12/13/2013,12/15/2013,2756.3530176,13,4612.83,89868
23966,Critical,0.04,205.99,8.99,1788,Valerie Siegel,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,TimeportP7382,0.56,South,Georgia,Woodstock,30188,7/21/2010,7/22/2010,960.984,6,1008.53,88256
21898,High,0.02,6.3,0.5,1788,Valerie Siegel,Express Air,Consumer,Office Supplies,Labels,Small Box,Avery 51,0.39,South,Georgia,Woodstock,30188,1/28/2011,1/30/2011,-37.716,8,54.13,88257
24099,Low,0.02,49.34,10.25,1788,Valerie Siegel,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Electrix Fluorescent Magnifier Lamps & Weighted Base,0.57,South,Georgia,Woodstock,30188,6/9/2011,6/13/2011,9.888,17,834.1,88258
24100,Low,0.05,3.28,1.95,1788,Valerie Siegel,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Sanford Colorific® Eraseable Coloring Pencils, 12 Count",0.42,South,Georgia,Woodstock,30188,6/9/2011,6/16/2011,-30.968,15,51.19,88258
24101,Low,0.05,1.81,1.56,1788,Valerie Siegel,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,Colored Push Pins,0.49,South,Georgia,Woodstock,30188,6/9/2011,6/11/2011,-630.98,3,5.79,88258
25383,Not Specified,0.02,155.99,8.08,1788,Valerie Siegel,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,300 Series Non-Flip,0.6,South,Georgia,Woodstock,30188,10/8/2011,10/10/2011,-124.684,3,417.11,88260
18503,Critical,0.08,6.48,8.4,1789,Allan Green,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 212,0.37,Central,Missouri,Wentzville,63385,8/17/2011,8/18/2011,-110.5052,19,116.98,88259
18775,Critical,0.05,29.17,6.27,1789,Allan Green,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Binding Machine Supplies,0.37,Central,Missouri,Wentzville,63385,12/24/2011,12/26/2011,411.1986,20,595.94,88261
18776,Critical,0.03,146.05,80.2,1789,Allan Green,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,BPI Conference Tables,0.71,Central,Missouri,Wentzville,63385,12/24/2011,12/25/2011,-334.0935,6,895.53,88261
18777,Critical,0.06,125.99,5.63,1789,Allan Green,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,8290,0.6,Central,Missouri,Wentzville,63385,12/24/2011,12/27/2011,-246.3835,2,215.42,88261
26189,Not Specified,0.07,105.29,10.12,1790,Norman Benton,Regular Air,Consumer,Furniture,Office Furnishings,Large Box,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,0.79,West,Montana,Billings,59102,8/23/2012,8/24/2012,1025.6548,22,2288.44,88262
26190,Not Specified,0.01,65.99,4.99,1790,Norman Benton,Express Air,Consumer,Technology,Telephones and Communication,Small Box,MicroTAC 650,0.58,West,Montana,Billings,59102,8/23/2012,8/25/2012,833.175,21,1207.5,88262
26097,High,0.05,30.53,19.99,1790,Norman Benton,Regular Air,Consumer,Office Supplies,Labels,Small Box,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",0.39,West,Montana,Billings,59102,4/30/2013,5/3/2013,-85.32,4,121.88,88263
26204,Medium,0.09,120.98,58.64,1790,Norman Benton,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,O'Sullivan Living Dimensions 2-Shelf Bookcases,0.75,West,Montana,Billings,59102,6/11/2013,6/12/2013,-323.488,3,378.53,88264
26205,Medium,0.01,20.97,6.5,1790,Norman Benton,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Microsoft Internet Keyboard,0.78,West,Montana,Billings,59102,6/11/2013,6/12/2013,-83,15,335.58,88264
26206,Medium,0.1,20.99,0.99,1790,Norman Benton,Regular Air,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory21,0.37,West,Montana,Billings,59102,6/11/2013,6/13/2013,194.0073,17,281.17,88264
20129,Critical,0.02,243.98,43.32,1792,Curtis C Andrews,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",0.55,Central,Illinois,Freeport,61032,3/17/2012,3/19/2012,678.26,5,1279.27,87854
20130,Critical,0.02,39.98,9.2,1792,Curtis C Andrews,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.65,Central,Illinois,Freeport,61032,3/17/2012,3/18/2012,155.72,12,501,87854
18406,Critical,0.07,95.95,74.35,1792,Curtis C Andrews,Delivery Truck,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,Bevis Steel Folding Chairs,0.57,Central,Illinois,Freeport,61032,7/19/2012,7/19/2012,-1766.01,13,1184.82,87857
21284,Critical,0.04,880.98,44.55,1793,Derek Jernigan,Delivery Truck,Home Office,Furniture,Bookcases,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",0.62,Central,Illinois,Galesburg,61401,1/6/2010,1/7/2010,-13706.464,8,6968.9,87853
23569,Critical,0.03,122.99,70.2,1793,Derek Jernigan,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global High-Back Leather Tilter, Burgundy",0.74,Central,Illinois,Galesburg,61401,6/2/2012,6/2/2012,-1580.208,17,2057.94,87855
22607,Critical,0.02,20.24,8.99,1793,Derek Jernigan,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"DAX Metal Frame, Desktop, Stepped-Edge",0.46,Central,Illinois,Galesburg,61401,6/21/2012,6/22/2012,-22.672,3,67.04,87856
21552,Critical,0.05,19.98,10.49,1793,Derek Jernigan,Express Air,Small Business,Furniture,Office Furnishings,Small Box,12-1/2 Diameter Round Wall Clock,0.49,Central,Illinois,Galesburg,61401,11/19/2012,11/21/2012,13.036,19,380.79,87859
24330,Critical,0.09,33.98,19.99,1793,Derek Jernigan,Express Air,Consumer,Furniture,Office Furnishings,Small Box,"Linden® 12"" Wall Clock With Oak Frame",0.55,Central,Illinois,Galesburg,61401,6/11/2013,6/13/2013,-197.04,10,333.32,87860
23681,Critical,0.1,63.94,14.48,1793,Derek Jernigan,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,Central,Illinois,Galesburg,61401,10/15/2013,10/16/2013,202.87,12,732.64,87861
26124,Critical,0,7.38,5.21,1794,Linda Gates,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,Central,Illinois,Glen Ellyn,60137,10/27/2012,10/29/2012,-60.966,13,104.3,87858
24367,Low,0.09,9.68,2.03,1796,Carlos Johnson,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Wirebound Service Call Books, 5 1/2"" x 4""",0.37,West,California,San Francisco,94110,4/10/2011,4/12/2011,64.7772,10,93.88,90775
24368,Low,0.03,3.78,0.71,1796,Carlos Johnson,Express Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Staples Bulldog Clip,0.39,West,California,San Francisco,94110,4/10/2011,4/15/2011,11.7438,4,17.02,90775
25477,Critical,0.01,10.98,4.8,1796,Carlos Johnson,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",0.36,West,California,San Francisco,94110,9/26/2011,9/27/2011,37.9,12,132.66,90776
21192,Low,0.03,304.99,19.99,1796,Carlos Johnson,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Hi-Tech Manual Binding System,0.4,West,California,San Francisco,94110,10/16/2011,10/20/2011,3189.1248,15,4621.92,90777
24249,High,0.01,420.98,19.99,1796,Carlos Johnson,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 200 Manual Binding Machine,0.35,West,California,San Francisco,94110,3/23/2013,3/25/2013,2326.2453,8,3371.37,90778
24250,High,0.05,140.98,36.09,1796,Carlos Johnson,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Sauder Forest Hills Library, Woodland Oak Finish",0.77,West,California,San Francisco,94110,3/23/2013,3/25/2013,-427.99,9,1263.15,90778
24251,High,0.05,3502.14,8.73,1796,Carlos Johnson,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,0.57,West,California,San Francisco,94110,3/23/2013,3/24/2013,-7961.4309,1,3360.3,90778
24252,High,0.07,35.99,5.99,1796,Carlos Johnson,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,West,California,San Francisco,94110,3/23/2013,3/26/2013,-17.413,3,92,90778
20075,Not Specified,0.08,599.99,24.49,1796,Carlos Johnson,Regular Air,Corporate,Technology,Copiers and Fax,Large Box,Canon Image Class D660 Copier,0.44,West,California,San Francisco,94110,5/11/2013,5/12/2013,-1352.68,2,1126.06,90779
20076,Not Specified,0.08,65.99,8.99,1796,Carlos Johnson,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,Talkabout T8367,0.56,West,California,San Francisco,94110,5/11/2013,5/13/2013,156.114,8,444.08,90779
22693,Low,0.07,100.98,35.84,1796,Carlos Johnson,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Bush Westfield Collection Bookcases, Fully Assembled",0.62,West,California,San Francisco,94110,8/2/2013,8/7/2013,-83.55344,9,888.48,90780
22694,Low,0.01,70.98,26.74,1796,Carlos Johnson,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Black",0.6,West,California,San Francisco,94110,8/2/2013,8/7/2013,162.50136,25,1858.23,90780
22695,Low,0.05,182.55,69,1796,Carlos Johnson,Regular Air,Small Business,Furniture,Tables,Large Box,"Lesro Round Back Collection Coffee Table, End Table",0.72,West,California,San Francisco,94110,8/2/2013,8/4/2013,-249.98192,8,1491.25,90780
24679,High,0.03,15.67,1.39,1796,Carlos Johnson,Regular Air,Corporate,Office Supplies,Envelopes,Small Box,"#10 White Business Envelopes,4 1/8 x 9 1/2",0.38,West,California,San Francisco,94110,10/23/2013,10/24/2013,12.5,3,48.34,90781
20123,Not Specified,0.1,81.32,0.99,1796,Carlos Johnson,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Kensington 4 Outlet MasterPiece® Compact Power Control Center,0.57,West,California,San Francisco,94110,12/17/2013,12/19/2013,320.12032,7,522.56,90782
18007,Not Specified,0.03,9.11,2.25,1798,Annette Cline,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,0.52,Central,Iowa,Ames,50010,10/22/2012,10/23/2012,55.8624,15,144.28,85847
18008,Not Specified,0.01,155.99,8.99,1798,Annette Cline,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,CF 688,0.58,Central,Iowa,Ames,50010,10/22/2012,10/24/2012,45.06804,7,946.42,85847
21940,Low,0.08,27.48,4,1799,Jordan Marsh,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Belkin MediaBoard 104- Keyboard,0.75,Central,Iowa,Ankeny,50021,8/26/2011,8/28/2011,-22.8592,10,274.78,85845
21341,Not Specified,0.05,65.99,2.5,1799,Jordan Marsh,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,6190,0.55,Central,Iowa,Ankeny,50021,7/14/2012,7/14/2012,-164.461,2,109.77,85846
23389,Critical,0.07,6.75,2.99,1799,Jordan Marsh,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones DublLock® D-Ring Binders,0.35,Central,Iowa,Ankeny,50021,10/5/2013,10/6/2013,2.822,7,45.88,85848
24233,High,0.04,10.98,3.37,1800,Bradley Brantley,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,Fiskars® Softgrip Scissors,0.57,Central,Iowa,Bettendorf,52722,3/19/2011,3/20/2011,42.76,12,132.43,85844
23390,Critical,0,10.97,6.5,1800,Bradley Brantley,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Micro Innovations 104 Keyboard,0.64,Central,Iowa,Bettendorf,52722,10/5/2013,10/6/2013,-116.45,16,178.87,85848
22986,Critical,0.04,3.68,1.32,1802,Jack Morse,Regular Air,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",0.83,South,Florida,Dunedin,34698,6/1/2010,6/2/2010,300.9258,11,41.29,91543
23015,Low,0.09,165.98,19.99,1802,Jack Morse,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind P100 Manual Binding Machine,0.4,South,Florida,Dunedin,34698,8/5/2012,8/12/2012,-220.682,21,3213.59,91544
23016,Low,0.06,105.49,41.64,1802,Jack Morse,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Balt Solid Wood Rectangular Table,0.75,South,Florida,Dunedin,34698,8/5/2012,8/10/2012,-3942.87306,6,614.18,91544
23216,Low,0.1,699.99,24.49,1802,Jack Morse,Regular Air,Corporate,Technology,Copiers and Fax,Large Box,Canon PC1060 Personal Laser Copier,0.41,South,Florida,Dunedin,34698,3/30/2013,4/1/2013,-80.024,8,5140.73,91547
22985,Critical,0.08,4.49,1.49,1802,Jack Morse,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Non-Stick Binders,0.39,South,Florida,Dunedin,34698,6/1/2013,6/1/2013,-1137.15,4,17.73,91548
23733,Low,0.01,1.76,0.7,1803,Katie Oh,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 310,0.56,East,Maine,Brunswick,4011,1/7/2013,1/12/2013,-2.5544,2,3.86,91545
25406,Critical,0.08,193.17,19.99,1804,Bobby Rankin,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Staxonsteel® Drawer Files,0.71,East,New Hampshire,Manchester,3101,1/18/2013,1/20/2013,394.858,9,1669.05,91546
25866,Not Specified,0.03,6.48,7.91,1805,Luis Henry,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 216,0.37,East,New Jersey,Hoboken,7030,8/15/2013,8/16/2013,-59.21584,17,111.88,91549
24470,High,0.02,289.53,19.99,1807,Sarah McCormick,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Hoover Upright Vacuum With Dirt Cup,0.56,Central,Missouri,Webster Groves,63119,1/4/2011,1/7/2011,-308.3756,1,292.25,89252
25688,Low,0.1,5.68,1.39,1807,Sarah McCormick,Regular Air,Home Office,Office Supplies,Envelopes,Small Box,Staples Standard Envelopes,0.38,Central,Missouri,Webster Groves,63119,5/8/2011,5/13/2011,44.3808,12,64.32,89253
25086,High,0.07,387.99,19.99,1807,Sarah McCormick,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB300 Plastic Comb Binding Machine,0.38,Central,Missouri,Webster Groves,63119,3/2/2013,3/4/2013,2031.6222,8,2944.38,89256
18901,Medium,0.01,8.12,2.83,1808,Joyce Knox,Express Air,Home Office,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,East,West Virginia,Parkersburg,26101,3/17/2010,3/18/2010,-40.76,10,88.64,89251
24468,High,0.02,449.99,24.49,1808,Joyce Knox,Regular Air,Home Office,Technology,Copiers and Fax,Large Box,Canon PC940 Copier,0.52,East,West Virginia,Parkersburg,26101,1/4/2011,1/5/2011,-708.3376,1,449.81,89252
24469,High,0.03,95.43,19.99,1808,Joyce Knox,Express Air,Home Office,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,East,West Virginia,Parkersburg,26101,1/4/2011,1/7/2011,33.8808,12,1203.42,89252
24043,Medium,0.05,29.99,5.5,1808,Joyce Knox,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Logitech Cordless Access Keyboard,0.51,East,West Virginia,Parkersburg,26101,6/21/2012,6/22/2012,169.536,11,335.17,89254
21296,Low,0.01,4.98,4.72,1808,Joyce Knox,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1949,0.36,East,West Virginia,Parkersburg,26101,8/9/2012,8/11/2012,-5.2988,2,12.91,89255
21297,Low,0.03,31.76,45.51,1808,Joyce Knox,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Hon iLevel™ Computer Training Table,0.65,East,West Virginia,Parkersburg,26101,8/9/2012,8/14/2012,35.958672,8,272.8,89255
21737,Not Specified,0.01,8.34,1.43,1809,Marguerite Reed,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",0.35,South,Alabama,Enterprise,36330,6/6/2011,6/8/2011,-0.0420000000000004,16,136.6,91351
25353,Critical,0.08,21.38,8.99,1809,Marguerite Reed,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,0.59,South,Alabama,Enterprise,36330,10/21/2012,10/21/2012,-369.2696,15,317.1,91353
3737,Not Specified,0.01,8.34,1.43,1810,Denise Albright,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",0.35,West,California,Los Angeles,90032,6/6/2011,6/8/2011,163.42,65,554.93,26695
3702,Medium,0,30.98,6.5,1810,Denise Albright,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Belkin ErgoBoard™ Keyboard,0.64,West,California,Los Angeles,90032,9/15/2012,9/16/2012,75.5,74,2396.88,26439
3703,Medium,0.04,4.28,5.74,1810,Denise Albright,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1953,0.4,West,California,Los Angeles,90032,9/15/2012,9/15/2012,-114.35,72,330.67,26439
3704,Medium,0.1,65.99,4.99,1810,Denise Albright,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,MicroTAC 650,0.58,West,California,Los Angeles,90032,9/15/2012,9/17/2012,53.649,45,2302.72,26439
7353,Critical,0.08,21.38,8.99,1810,Denise Albright,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,0.59,West,California,Los Angeles,90032,10/21/2012,10/21/2012,-68.592,61,1289.52,52389
21702,Medium,0,30.98,6.5,1811,Timothy S Connolly,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Belkin ErgoBoard™ Keyboard,0.64,South,North Carolina,Eden,27288,9/15/2012,9/16/2012,-1465.492,19,615.42,91352
21703,Medium,0.04,4.28,5.74,1811,Timothy S Connolly,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1953,0.4,South,North Carolina,Eden,27288,9/15/2012,9/15/2012,18.411,18,82.67,91352
21704,Medium,0.1,65.99,4.99,1811,Timothy S Connolly,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,MicroTAC 650,0.58,South,North Carolina,Eden,27288,9/15/2012,9/17/2012,-121.8126,11,562.89,91352
20866,Low,0.03,4.71,0.7,1813,Dwight Banks,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Plymouth Boxed Rubber Bands by Plymouth,0.8,South,Mississippi,Meridian,39301,2/10/2011,2/10/2011,616.578,1,5.63,90526
19757,Medium,0.03,12.97,1.49,1813,Dwight Banks,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",0.35,South,Mississippi,Meridian,39301,10/15/2012,10/17/2012,-34.832,6,87.69,90527
21746,Not Specified,0.09,77.51,4,1814,Albert Tyson,Express Air,Home Office,Technology,Computer Peripherals,Small Box,Micro Innovations Media Access Pro Keyboard,0.76,South,Mississippi,Olive Branch,38654,5/23/2010,5/25/2010,-986.524,17,1300.54,90524
21747,Not Specified,0,2.88,0.7,1814,Albert Tyson,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 340,0.56,South,Mississippi,Olive Branch,38654,5/23/2010,5/25/2010,-141.666,13,38.06,90524
20867,Low,0.06,3.08,0.99,1814,Albert Tyson,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 481,0.37,South,Mississippi,Olive Branch,38654,2/10/2011,2/15/2011,45.852,1,3.3,90526
20868,Low,0.09,419.19,19.99,1814,Albert Tyson,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Smead Adjustable Mobile File Trolley with Lockable Top,0.58,South,Mississippi,Olive Branch,38654,2/10/2011,2/15/2011,1208.892,10,4119.8,90526
24463,Medium,0.06,90.97,14,1815,Marvin Yang,Delivery Truck,Home Office,Technology,Office Machines,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,0.36,South,Mississippi,Pearl,39208,8/11/2010,8/12/2010,47.334,14,1263.35,90525
26320,Low,0.06,4.48,49,1815,Marvin Yang,Regular Air,Home Office,Office Supplies,Appliances,Large Box,Hoover Portapower™ Portable Vacuum,0.6,South,Mississippi,Pearl,39208,1/8/2013,1/8/2013,28.2582,8,48.78,90528
22274,Low,0.05,400.98,42.52,1815,Marvin Yang,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,Bretford CR8500 Series Meeting Room Furniture,0.71,South,Mississippi,Pearl,39208,4/28/2013,5/3/2013,7.974,2,796.87,90529
22843,Low,0.01,10.48,2.89,1816,Danielle Schneider,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,0.6,Central,Michigan,Canton,48187,8/5/2010,8/7/2010,60.5616,19,202.38,85990
21618,Low,0.1,4.06,6.89,1816,Danielle Schneider,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,0.6,Central,Michigan,Canton,48187,5/6/2011,5/6/2011,-21.29,2,10.14,85993
21619,Low,0.05,15.28,10.91,1816,Danielle Schneider,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Recycled Premium Regency Composition Covers,0.36,Central,Michigan,Canton,48187,5/6/2011,5/11/2011,-37.3865,4,64.93,85993
20887,Not Specified,0.08,160.98,30,1816,Danielle Schneider,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,0.62,Central,Michigan,Canton,48187,7/21/2013,7/23/2013,835.64928,14,2208.6,86000
23457,Not Specified,0,60.98,49,1817,Michele Bennett,Regular Air,Consumer,Office Supplies,Appliances,Large Box,Euro Pro Shark Stick Mini Vacuum,0.59,Central,Michigan,Clinton,49236,9/24/2012,9/26/2012,-219.61,3,213.09,85996
23001,Medium,0.1,4.82,1.49,1817,Michele Bennett,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Tuff Stuff™ Recycled Round Ring Binders,0.36,Central,Michigan,Clinton,49236,10/9/2012,10/11/2012,3.58938,4,19.23,85997
23002,Medium,0.02,6.48,5.74,1817,Michele Bennett,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1994,0.37,Central,Michigan,Clinton,49236,10/9/2012,10/11/2012,-45.7596,12,83.53,85997
24621,Not Specified,0.07,18.65,3.77,1817,Michele Bennett,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,3M Polarizing Light Filter Sleeves,0.39,Central,Michigan,Clinton,49236,10/15/2013,10/16/2013,130.6239,10,189.31,86001
24622,Not Specified,0.06,17.98,8.51,1818,Ian Hall,Regular Air,Consumer,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,Central,Michigan,Dearborn,48126,10/15/2010,10/17/2010,-47.243088,3,56.38,85991
24623,Not Specified,0.1,9.99,4.78,1818,Ian Hall,Express Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1896,0.4,Central,Michigan,Dearborn,48126,10/15/2010,10/18/2010,9.154,12,119.13,85991
25218,Critical,0.06,11.99,5.99,1818,Ian Hall,Regular Air,Consumer,Technology,Office Machines,Medium Box,TI 30X Scientific Calculator,0.36,Central,Michigan,Dearborn,48126,8/3/2012,8/5/2012,18.8404,21,246.78,85995
24624,Not Specified,0.08,175.99,8.99,1818,Ian Hall,Express Air,Consumer,Technology,Telephones and Communication,Small Box,2180,0.57,Central,Michigan,Dearborn,48126,10/15/2013,10/16/2013,-382.569,5,715.84,86001
25587,High,0.03,48.58,3.99,1819,LeRoy Khan,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Belkin Premiere Surge Master II 8-outlet surge protector,0.56,Central,Michigan,Dearborn Heights,48127,2/17/2011,2/19/2011,105.1215,3,152.35,85992
25919,Medium,0.08,43.22,4,1819,LeRoy Khan,Express Air,Consumer,Technology,Computer Peripherals,Small Box,"Fellowes Mobile Numeric Keypad, Graphite",0.64,Central,Michigan,Dearborn Heights,48127,3/7/2013,3/7/2013,51.85,5,214.49,85998
25437,Critical,0.09,5.98,7.5,1819,LeRoy Khan,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1920,0.4,Central,Michigan,Dearborn Heights,48127,3/17/2013,3/18/2013,-132.93,8,48.89,85999
18027,Critical,0.06,12.44,6.27,1820,Mary Wood,Regular Air,Consumer,Office Supplies,Storage & Organization,Medium Box,Eldon Simplefile® Box Office®,0.57,East,New York,Bethpage,11714,8/7/2011,8/9/2011,-19.2608,6,74.95,85994
20886,Not Specified,0.1,35.99,3.3,1820,Mary Wood,Regular Air,Consumer,Technology,Telephones and Communication,Small Pack,Accessory9,0.39,East,New York,Bethpage,11714,7/21/2013,7/22/2013,90.105984,6,175.11,86000
4843,Low,0.01,10.48,2.89,1821,Vanessa Boyer,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Staples Battery-Operated Desktop Pencil Sharpener,0.6,East,New York,New York City,10177,8/5/2010,8/7/2010,40.92,76,809.51,34435
6621,Not Specified,0.07,18.65,3.77,1821,Vanessa Boyer,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,3M Polarizing Light Filter Sleeves,0.39,East,New York,New York City,10177,10/15/2010,10/16/2010,149.72,34,643.64,47108
6622,Not Specified,0.06,17.98,8.51,1821,Vanessa Boyer,Regular Air,Consumer,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,East,New York,New York City,10177,10/15/2010,10/17/2010,-52.49232,13,244.31,47108
6623,Not Specified,0.1,9.99,4.78,1821,Vanessa Boyer,Express Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1896,0.4,East,New York,New York City,10177,10/15/2010,10/18/2010,7.96,47,466.58,47108
6624,Not Specified,0.08,175.99,8.99,1821,Vanessa Boyer,Express Air,Consumer,Technology,Telephones and Communication,Small Box,2180,0.57,East,New York,New York City,10177,10/15/2010,10/16/2010,-459.0828,16,2290.69,47108
